term,definition,disciplines,url
lamination,"[Geology] A fine layer (~ 1 mm thick) in strata, also called a lamina, common in fine-grained sedimentary rocks such as shale, siltstone and fine sandstone. A sedimentary bed comprises multiple laminations, or laminae.",Geology,https://glossary.slb.com/en/terms/l/lamination
lease,"1. (vt.) [Geology] The act of acquiring acreage for exploration or production activity. | 2. (n.) [Geology] An area of surface land on which exploration or production activity occurs. | 3. (n.) [Geology] The contract that conveys the rights to explore and produce from the owner of the mineral rights (lessor) to a tenant (lessee), usually for a fee and with a specified duration. A lease usually includes a provision for sharing production.",Geology,https://glossary.slb.com/en/terms/l/lease
limestone,"[Geology] A carbonate sedimentary rock predominantly composed of calcite of organic, chemical or detrital origin. Minor amounts of dolomite, chert and clay are common in limestones. Chalk is a form of fine-grained limestone.",Geology,https://glossary.slb.com/en/terms/l/limestone
lineament,"[Geology] A long linear or gently curving feature on the surface of a terrestrial planet or moon that is suggestive of an underlying geologic structure or contact. Most lineaments are identified through remote sensing, such as satellite imagery or topographic, gravimetric, and magnetic data.",Geology,https://glossary.slb.com/en/terms/l/lineament
listric fault,"[Geology] A normal fault that flattens with depth and typically found in extensional regimes. This flattening manifests itself as a curving, concave-up fault plane whose dip decreases with depth.",Geology,https://glossary.slb.com/en/terms/l/listric_fault
lithification,"[Geology] The process by which unconsolidated sediments become sedimentary rock. Sediments typically are derived from preexisting rocks by weathering, transported and redeposited, and then buried and compacted by overlying sediments. Cementation causes the sediments to harden, or lithify, into rock.",Geology,https://glossary.slb.com/en/terms/l/lithification
lithofacies,"[Geology] A mappable subdivision of a stratigraphic unit that can be distinguished by its facies or lithology—the texture, mineralogy, grain size, and the depositional environment that produced it.",Geology,https://glossary.slb.com/en/terms/l/lithofacies
lithologic,"[Geology] Pertaining to lithology, the macroscopic nature of the mineral content, grain size, texture, and color of rocks.",Geology,https://glossary.slb.com/en/terms/l/lithologic
lithologic contact,"[Geology] The surface that separates rock bodies of different lithologies, or rock types. A contact can be conformable or unconformable depending upon the types of rock, their relative ages and their attitudes. A fault surface can also serve as a contact.",Geology,https://glossary.slb.com/en/terms/l/lithologic_contact
lithology,"[Geology] The macroscopic nature of the mineral content, grain size, texture and color of rocks.",Geology,https://glossary.slb.com/en/terms/l/lithology
lithosphere,"[Geology] The brittle outer layer of the Earth that includes the crust and uppermost mantle. It is made up of six major and several minor tectonic plates that move around on the softer asthenosphere. The lithosphere of the oceans tends to be thinner (in some oceanic areas, less than 50 km [30 miles] thick) and more dense than that of the continents (more than 120 km [70 miles] thick in places like the Himalayas) because of isostasy. The movement of the plates of the lithosphere results in convergence, or collisions, that can form mountain belts and subduction zones, and divergence of the plates and the creation of new crust as material wells up from below separating plates. The lithosphere and asthenosphere are distinguished from the crust, mantle and core of the Earth on the basis of their mechanical behavior and not their composition.",Geology,https://glossary.slb.com/en/terms/l/lithosphere
lithostatic pressure,"[Geology] The pressure of the weight of overburden, or overlying rock, on a formation; also called geostatic pressure.",Geology,https://glossary.slb.com/en/terms/l/lithostatic_pressure
lithostratigraphic,"[Geology] Pertaining to lithostratigraphy, the study and correlation of strata to elucidate Earth history on the basis of their lithology, or the nature of the well log response, mineral content, grain size, texture, and color of rocks.",Geology,https://glossary.slb.com/en/terms/l/lithostratigraphic
lithostratigraphy,"[Geology] The study and correlation of strata to elucidate Earth history on the basis of their lithology, or the nature of the well log response, mineral content, grain size, texture, and color of rocks.",Geology,https://glossary.slb.com/en/terms/l/lithostratigraphy
littoral,"[Geology] Pertaining to an environment of deposition affected by tides, the area between high tide and low tide. Given the variation of tides and land forms from place to place, geologists describe littoral zones locally according to the fauna capable of surviving periodic exposure and submersion.",Geology,https://glossary.slb.com/en/terms/l/littoral
low velocity layer,"[Geophysics, Geology] Also known as weathered layer, a near-surface, possibly unconsolidated layer of low seismic velocity. The base of the weathered layer commonly coincides with the water table and a sharp increase in seismic velocity. The weathered layer typically has air-filled pores.","Geophysics, Geology",https://glossary.slb.com/en/terms/l/low_velocity_layer
low-velocity layer,"[Geology, Geophysics] Also known as weathered layer, a near-surface, possibly unconsolidated layer of low seismic velocity. The base of the weathered layer commonly coincides with the water table and a sharp increase in seismic velocity. The weathered layer typically has air-filled pores.","Geology, Geophysics",https://glossary.slb.com/en/terms/l/low-velocity_layer
Ma,[Geology] Mega annum. The abbreviation for million years that is most commonly used in the geologic literature.,Geology,https://glossary.slb.com/en/terms/m/ma
mafic,"[Geology] Pertaining to minerals or igneous rocks composed of minerals that are rich in iron and magnesium, dense, and typically dark in color. The term comes from the words magnesium and ferric. Common mafic minerals are olivine and pyroxene. Basalt is a mafic igneous rock. (Compare with felsic.)",Geology,https://glossary.slb.com/en/terms/m/mafic
