term,definition,disciplines,url
syn,"[Drilling Fluids] The slang abbreviation for synthetic. The term can be confusing to the uninitiated, so its use is avoided.",Drilling Fluids,https://glossary.slb.com/en/terms/s/syn
synthetic-base fluid,"[Drilling Fluids] Any of a number of fluids (liquids) manufactured from starting products of known composition and purity. Popular fluid types include several olefin oligomers of ethylene. Esters made from vegetable fatty acid and alcohol were among the first such fluids. Ethers and polyethers, made from alcohols and polyalcohols, have been used, along with paraffinic hydrocarbons and linear alkyl benzenes. Mixtures of these fluids are also used to make synthetic-base muds.",Drilling Fluids,https://glossary.slb.com/en/terms/s/synthetic-base_fluid
synthetic-base mud,"[Drilling Fluids] Nonaqueous, water-internal (invert) emulsion muds in which the external phase is a synthetic fluid rather than an oil. This and other more minor changes in formulations have made synthetic fluids in muds more environmentally acceptable for offshore use. Synthetic muds are popular in most offshore drilling areas, despite high initial mud costs, because of their environmental acceptance and approval to dispose of cuttings into the water. ""Oil mud"" should not be used to describe synthetic-base muds.",Drilling Fluids,https://glossary.slb.com/en/terms/s/synthetic-base_mud
synthetic/brine ratio,"[Drilling Fluids] Ratio of the volume percent synthetic fluid to the volume percent brine in a synthetic mud, where each is expressed as a percent of the total liquid in the mud. The SBR is calculated in an analogous way to the oil/brine ratio using data from the retort test.",Drilling Fluids,https://glossary.slb.com/en/terms/s/syntheticbrine_ratio
synthetic/water ratio,"[Drilling Fluids] Ratio of the volume percent synthetic fluid to the volume percent water in a synthetic-base mud, where each is a percent of the total liquid in the mud. The SWR is calculated in an analogous way to the oil/brine ratio using data from the retort test.",Drilling Fluids,https://glossary.slb.com/en/terms/s/syntheticwater_ratio
tail cement,"[Drilling Fluids] The last cement system pumped during primary cementing. The tail cement covers the lower sections of the well, especially planned completion intervals, and is typically more dense than the lead slurry that precedes it.",Drilling Fluids,https://glossary.slb.com/en/terms/t/tail_cement
tall oil,"[Drilling Fluids] An oil produced by conifer trees that yields both saturated and unsaturated (double- and triple-bond) fatty acids. These acids are the raw materials used in the manufacture of many drilling-fluid additives, such as emulsifiers, oil-wetting agents and lubricants.",Drilling Fluids,https://glossary.slb.com/en/terms/t/tall_oil
TAME,"[Drilling Fluids] A term describing the application of a cloud point glycol or polyglycol as a shale inhibitor. The purported mechanism is that the glycol clouds out at the higher downhole temperatures, coating onto the surface of clays and preventing hydration",Drilling Fluids,https://glossary.slb.com/en/terms/t/tame
tannic acid,[Drilling Fluids] The acids found in tannin. Quebracho contains tannic acid.,Drilling Fluids,https://glossary.slb.com/en/terms/t/tannic_acid
tannin,"[Drilling Fluids] Chemical extracted from the bark of trees and used as clay deflocculant in water muds. Tannins are moderate molecular weight, anionic polymers with complex structures. Quebracho is a tannin.",Drilling Fluids,https://glossary.slb.com/en/terms/t/tannin
temperature gradient,"[Geology, Drilling Fluids] Also known as geothermal gradient, the rate of increase in temperature per unit depth in the Earth. Although the geothermal gradient varies from place to place, it averages 25 to 30 °C/km [15 °F/1000 ft]. Temperature gradients sometimes increase dramatically around volcanic areas. It is particularly important for drilling fluids engineers to know the geothermal gradient in an area when they are designing a deep well. The downhole temperature can be calculated by adding the surface temperature to the product of the depth and the geothermal gradient.","Geology, Drilling Fluids",https://glossary.slb.com/en/terms/t/temperature_gradient
temperature stability,"[Drilling Fluids] The characteristic of a drilling fluid or a mud product pertaining to its response to prolonged heating, usually in a controlled mud composition in a rolling- or static-aging test.",Drilling Fluids,https://glossary.slb.com/en/terms/t/temperature_stability
ten-minute gel strength,[Drilling Fluids] The shear stress measured at low shear rate after a mud has set quiescently for 10 minutes as per the standard API procedure.,Drilling Fluids,https://glossary.slb.com/en/terms/t/ten-minute_gel_strength
ten-second gel strength,[Drilling Fluids] The shear stress measured at low shear rate after a mud has set quiescently for 10 seconds as per the standard API procedure.,Drilling Fluids,https://glossary.slb.com/en/terms/t/ten-second_gel_strength
tensile strength,[Drilling Fluids] The force per unit cross-sectional area required to pull a substance apart.,Drilling Fluids,https://glossary.slb.com/en/terms/t/tensile_strength
tetrahedral layer,"[Drilling Fluids] One of the layers that constitute the atomic structure of the clay group of layered silicate minerals. The structure of these minerals can consist of two, three or four layers. The tetrahedral layer is a plane of silicon dioxide tetrahedra (silicon at the center and oxygen at all four corners of the tetrahedron). Another structural layer is a plane of aluminum hydroxide octahedra (aluminum at the center and hydroxides at all six corners). The tetrahedral and octahedral layers fit one on top of the other, with oxygen atoms being shared as oxide and hydroxide groups.",Drilling Fluids,https://glossary.slb.com/en/terms/t/tetrahedral_layer
thermal gradient,"[Drilling Fluids, Geology] Also known as geothermal gradient, the rate of increase in temperature per unit depth in the Earth. Although the geothermal gradient varies from place to place, it averages 25 to 30 °C/km [15 °F/1000 ft]. Temperature gradients sometimes increase dramatically around volcanic areas. It is particularly important for drilling fluids engineers to know the geothermal gradient in an area when they are designing a deep well. The downhole temperature can be calculated by adding the surface temperature to the product of the depth and the geothermal gradient.","Drilling Fluids, Geology",https://glossary.slb.com/en/terms/t/thermal_gradient
thermally activated mud emulsion,"[Drilling Fluids] A term describing the application of a cloud point glycol or polyglycol as a shale inhibitor. The purported mechanism is that the glycol clouds out at the higher downhole temperatures, coating onto the surface of clays and preventing hydration.",Drilling Fluids,https://glossary.slb.com/en/terms/t/thermally_activated_mud_emulsion
thickening time,1. (n.) [Well Workover and Intervention] The duration that a cement slurry remains in a fluid state and is capable of being pumped. Thickening time is assessed under downhole conditions using a pressurized consistometer that plots the viscosity of a slurry over time under the anticipated temperature and pressure conditions. | 2. (n.) [Drilling Fluids] A measurement of the time during which a cement slurry remains in a fluid state and is capable of being pumped. Thickening time is assessed under simulated downhole conditions using a consistometer that plots the consistency of a slurry over time at the anticipated temperature and pressure conditions. The end of the thickening time is considered to be 50 or 70 Bc for most applications.,Drilling Fluids; Well Workover and Intervention,https://glossary.slb.com/en/terms/t/thickening_time
thinner,"[Drilling Fluids] Another term for deflocculant, a thinning agent used to reduce viscosity or prevent flocculation; incorrectly called a ""dispersant."" Most deflocculants are low-molecular weight anionic polymers that neutralize positive charges on clay edges. Examples include polyphosphates, lignosulfonates, quebracho and various water-soluble synthetic polymers.",Drilling Fluids,https://glossary.slb.com/en/terms/t/thinner
